mode,ensemble,projected_state,expected_pair_count,expected_low_tail_contribution,fraction_of_low_tail,max_tail_probability,projected_upper_contribution,projected_slack_factor
support_equal_single_double,original,7:16:5:11,20.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:12:12:8,20.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:1:20:10,20.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:6:5:17,20.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:12:11,20.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:4:3:24,20.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:1:18:9,20.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:3:2:23,20.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:2:3:25,20.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:11:5:14,20.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:0:10:20,20.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:14:7:11,19.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:8:23,19.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:5:18,19.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:6:20,19.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:0:6:25,19.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:0:14:16,19.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:16:6:9,19.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:1:5:23,19.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:8:11:10,19.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:3:7:19,19.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:10:12:7,19.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:7:17:8,19.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:6:8:14,19.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:10:15:7,19.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:13:7:10,19.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:4:18:8,19.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:12:9:9,19.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:6:12:10,19.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:10:4:17,19.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:5:11:16,19.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:13:4:12,19.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:13:16,19.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:10:7:12,19.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:14:8:10,19.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:2:3:24,19.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:6:3:19,19.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:3:16:10,19.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:0:7:25,19.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:13:3:12,19.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:6:7:17,19.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:2:3:22,19.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:7:19,19.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:2:18:8,19.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:0:7:21,19.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:4:2:23,19.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:13:6:11,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:8:6:15,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:0:15:13,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:8:7:14,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:12:16,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:6:3:19,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:7:10:13,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:12:4:16,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:4:21:7,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:9:13:8,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:11:4:15,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:5:15:8,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:5:21:6,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:5:24,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:9:14:8,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:17:10,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:3:13:11,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:13:10:8,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:10:13,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:0:26:0,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:2:20:6,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:0:0:24,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:16:6:10,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:3:2:23,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:5:2:22,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:0:15:15,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:8:15,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:1:5:22,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:10:8:14,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:5:13:10,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:4:2:22,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:1:12:17,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:0:23:0,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:5:3:23,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:5:2:23,19.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:2:8:17,19.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:8:15:7,19.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:0:17:12,19.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:0:15:14,19.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:1:3:23,19.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:0:22:0,19.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:11:20,19.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:8:10:11,19.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:9:4:16,19.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:12:10:7,19.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:8:17:7,19.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:3:19:10,19.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:1:6:21,19.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:9:11:11,19.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:8:11:10,19.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:0:14:14,19.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:13:8:8,19.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:8:14:10,19.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:12:19,19.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:13:11:8,19.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:1:9:21,19.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:8:17:7,19.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:6:15:8,19.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:11:12,19.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:13:5:14,19.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:0:11:20,19.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:1:12:14,19.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:1:14:15,19.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:2:19:9,19.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:6:16:7,18.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:1:20:11,18.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:8:15:7,18.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:2:12:12,18.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:3:6:22,18.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:10:12:8,18.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:11:5:15,18.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:9:4:18,18.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:4:6:17,18.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:13:9:8,18.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:3:11:13,18.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:12:5:14,18.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:2:25,18.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:12:4:14,18.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:3:19:8,18.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:3:21:8,18.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:8:13:8,18.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:0:13:16,18.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:3:2:25,18.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:1:10:19,18.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:4:16:8,18.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:8:4:17,18.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:10:6:13,18.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:10:8:10,18.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:11:8:10,18.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:8:3:17,18.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:11:3:17,18.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:0:14:15,18.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:0:22:10,18.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:1:2:25,18.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:9:14,18.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:7:2:23,18.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:2:17:10,18.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:11:12:8,18.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:3:14:10,18.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:1:16:14,18.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:4:21:7,18.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:9:13:9,18.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:21:7,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:2:11:13,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:12:7:10,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:11:11:7,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:9:17,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:10:12:8,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:9:14:8,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:0:12:16,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:8:12:11,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:12:4:12,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:11:4:14,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:9:12:9,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:7:17:7,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:9:12:9,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:11:12:7,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:3:6:18,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:3:15:11,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:7:24,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:7:17:7,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:1:9:18,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:4:15:10,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:9:13:7,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:5:27,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:5:13:14,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:7:5:17,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:1:9:17,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:10:9:9,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:13:8:9,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:2:7:21,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:10:5:16,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:4:17:7,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:15:7:9,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:7:9:14,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:10:9:10,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:1:6:25,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:6:14:8,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:1:22:8,18.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:0:16:14,18.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:5:5:17,18.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:14:16,18.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:0:20:12,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:2:12:13,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:6:17:9,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:1:13:12,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:8:3:20,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:5:13:10,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:11:12:8,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:3:12:12,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:3:8:16,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:9:3:20,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:0:14:15,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:12:14,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:2:7:22,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:8:15:8,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:6:19:7,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:4:14:11,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:9:5:15,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:11:3:14,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:4:8:15,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:9:3:20,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:3:2:26,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:6:18:7,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:12:5:11,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:8:9:12,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:2:18:9,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:9:13:7,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:3:19:9,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:0:20:12,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:6:25,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:1:13:13,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:0:13:17,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:4:7:16,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:5:5:18,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:9:19,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:9:5:16,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:6:15:7,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:8:10:11,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:4:19,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:11:4:17,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:3:7:17,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:7:12:11,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:4:17:7,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:7:17:7,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:13:10:8,17.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:6:2:24,17.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:15:5:9,17.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:8:6:14,17.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:10:12:9,17.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:0:11:17,17.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:5:23,17.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:12:11:9,17.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:2:2:26,17.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:1:4:27,17.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:9:8:11,17.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:3:22:7,17.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:2:22:7,17.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:14:3:13,17.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:7:16:6,17.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:4:12:16,17.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:5:2:23,17.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:7:18:7,17.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:14:6:12,17.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:1:4:26,17.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:1:2:26,17.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:10:15:7,17.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:0:15:15,17.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:9:8:14,17.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:10:9:13,17.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:1:14:17,17.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:13:8:8,17.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:14:5:12,17.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:9:15:8,17.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:7:4:19,17.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:9:7:16,17.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:8:8:12,17.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:7:8:13,17.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:20:6,17.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:2:4:22,17.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:14:15,17.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:16:6:10,17.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:4:15:9,17.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:5:2:24,17.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:4:18:9,17.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:4:20:6,17.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:19:6,17.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:16:7:8,17.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:21:11,17.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:9:4:19,17.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:0:0:18,17.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:8:15:7,17.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:5:14:9,17.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:5:18:7,17.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:12:6:10,17.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:15:9:8,17.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:14:8:10,17.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:4:11:12,17.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:1:21:8,17.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:10:12:7,17.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:2:13:12,17.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:13:10:7,17.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:10:12:7,17.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:2:2:25,17.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:8:13:8,17.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:3:3:24,17.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:14:8:9,17.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:4:2:26,17.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:5:20:7,17.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:5:14:13,17.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:4:20:6,17.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:10:14:8,17.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:13:4:11,17.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:8:3:18,17.28,0.0,0.0,0.0,0.0,0.0
